,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Player 1 Name,Player 1 Seed,Player 2 Name,Player 2 Seed,Points Set 1 Player 1,Points Set 1 Player 2,Points Set 2 Player 1,Points Set 2 Player 2,Points Set 3 Player 1,Points Set 3 Player 2,Total Points Player 1,Total Points Player 2,Sets Won Player 1,Sets Won Player 2,Total Game Points Player 1,Total Game Points Player 2,Most Consecutive Points Player 1,Most Consecutive Points Player 2,Player 1 Head to Head Analysis,Player 2 Head to Head Analysis,Match Winner
134,Victor_China_Open,2023-09-06,China,WS,2,0,44,China,Chinesetaipei,He Bing Jiao,5,Sung Shuo Yun,,21,15,21,13,0,0,42,28,2,0,4,0,6,3,3,0,1
135,Victor_China_Open,2023-09-06,China,WS,2,0,38,Japan,Malaysia,Aya Ohori,,Goh Jin Wei,,21,18,21,12,0,0,42,30,2,0,3,0,6,5,3,1,1
136,Victor_China_Open,2023-09-06,China,WS,2,0,40,Germany,Scotland,Yvonne Li,,Kirsty Gilmour,,21,16,21,18,0,0,42,34,2,0,3,0,5,5,3,6,1
137,Victor_China_Open,2023-09-06,China,WS,1,1,18,Korea,Belgium,Kim Ga Eun,,Lianne Tan,,21,9,0,0,0,0,21,9,1,0,1,0,6,3,3,0,1
138,Victor_China_Open,2023-09-06,China,WS,2,0,37,Denmark,Usa,Line Højmark Kjaersfeldt,,Lauren Lam,,21,15,21,13,0,0,42,28,2,0,4,0,10,5,1,0,1
139,Victor_China_Open,2023-09-06,China,WS,3,0,59,Japan,Thailand,Saena Kawakami,,Supanida Katethong,,12,21,22,20,22,20,56,61,2,1,3,5,6,5,3,1,1
140,Victor_China_Open,2023-09-07,China,WS,2,0,32,Chinesetaipei,China,Tai Tzu Ying,4,Zhang Yi Man,,21,11,21,12,0,0,42,23,2,0,3,0,6,3,4,1,1
141,Victor_China_Open,2023-09-07,China,WS,2,0,42,Spain,China,Carolina Marin,6,Gao Fang Jie,,21,9,21,16,0,0,42,25,2,0,2,0,5,4,6,1,1
142,Victor_China_Open,2023-09-07,China,WS,3,0,54,China,Vietnam,Han Yue,,Thuy Linh Nguyen,,21,23,21,8,21,5,63,36,2,1,3,2,7,3,4,0,1
143,Victor_China_Open,2023-09-07,China,WS,2,0,43,Japan,Korea,Akane Yamaguchi,2,Kim Ga Eun,,22,20,21,17,0,0,43,37,2,0,2,3,5,6,10,0,1
144,Victor_China_Open,2023-09-07,China,WS,2,0,44,China,Japan,Chen Yu Fei,3,Aya Ohori,,22,20,21,9,0,0,43,29,2,0,2,5,9,5,12,0,1
145,Victor_China_Open,2023-09-07,China,WS,2,0,40,Korea,China,An Se Young,1,Wang Zhi Yi,,21,14,22,20,0,0,43,34,2,0,3,0,5,3,8,2,1
146,Victor_China_Open,2023-09-07,China,WS,2,0,37,Denmark,Germany,Line Højmark Kjaersfeldt,,Yvonne Li,,21,19,21,10,0,0,42,29,2,0,2,0,5,3,6,2,1
147,Victor_China_Open,2023-09-07,China,WS,2,0,35,China,Japan,He Bing Jiao,5,Saena Kawakami,,21,5,21,16,0,0,42,21,2,0,2,0,10,5,4,1,1
148,Victor_China_Open,2023-09-08,China,WS,3,0,63,Korea,China,An Se Young,1,Han Yue,,15,21,21,15,21,17,57,53,2,1,7,1,5,7,7,1,1
149,Victor_China_Open,2023-09-08,China,WS,2,0,47,China,China,Chen Yu Fei,3,He Bing Jiao,5,21,18,21,11,0,0,42,29,2,0,2,0,6,6,10,8,1
150,Victor_China_Open,2023-09-08,China,WS,3,0,68,Chinesetaipei,Spain,Tai Tzu Ying,4,Carolina Marin,6,21,17,10,21,21,19,52,57,2,1,3,1,5,7,12,12,1
151,Victor_China_Open,2023-09-08,China,WS,2,0,33,Japan,Denmark,Akane Yamaguchi,2,Line Højmark Kjaersfeldt,,21,15,21,13,0,0,42,28,2,0,2,0,4,5,8,0,1
152,Victor_China_Open,2023-09-09,China,WS,2,0,48,Korea,Chinesetaipei,An Se Young,1,Tai Tzu Ying,4,21,18,21,14,0,0,42,32,2,0,4,0,6,4,12,2,1
153,Victor_China_Open,2023-09-09,China,WS,3,0,65,Japan,China,Akane Yamaguchi,2,Chen Yu Fei,3,19,21,21,15,21,17,61,53,2,1,5,1,9,5,21,11,1
154,Victor_China_Open,2023-09-10,China,WS,2,0,38,Korea,Japan,An Se Young,1,Akane Yamaguchi,2,21,10,21,19,0,0,42,29,2,0,3,0,6,3,11,13,1
155,Yonex_All_England_Open,2018-03-14,England,WS,3,0,67,Canada,Thailand,Michelle Li,,Ratchanok Intanon,3,21,15,14,21,21,19,56,55,2,1,2,1,6,5,2,7,1
156,Yonex_All_England_Open,2018-03-14,England,WS,2,0,38,Chinesetaipei,India,Tai Tzu Ying,1,Saina Nehwal,,21,14,21,18,0,0,42,32,2,0,2,0,7,4,16,5,1
157,Yonex_All_England_Open,2018-03-14,England,WS,3,0,60,Indonesia,Malaysia,Fitriani Fitriani,,Soniia Cheah,,16,21,21,18,21,9,58,48,2,1,2,1,8,9,2,3,1
158,Yonex_All_England_Open,2018-03-14,England,WS,2,0,33,Japan,Hongkong,Sayaka Sato,,Cheung Ngan Yi,,21,10,21,14,0,0,42,24,2,0,4,0,6,4,5,1,1
159,Yonex_All_England_Open,2018-03-14,England,WS,2,0,26,Japan,Russia,Saena Kawakami,,Evgeniya Kosetskaya,,21,9,21,11,0,0,42,20,2,0,3,0,9,3,1,0,1
160,Yonex_All_England_Open,2018-03-14,England,WS,1,1,2,Malaysia,China,Goh Jin Wei,,He Bing Jiao,,6,1,0,0,0,0,6,1,1,0,0,0,5,1,3,3,1
161,Yonex_All_England_Open,2018-03-14,England,WS,2,0,26,Japan,Chinesetaipei,Akane Yamaguchi,2,Lee Chia Hsin,,21,10,21,14,0,0,42,24,2,0,2,0,7,4,2,1,1
162,Yonex_All_England_Open,2018-03-14,England,WS,2,0,45,Thailand,Scotland,Busanan Ongbamrungphan,,Kirsty Gilmour,,21,15,21,19,0,0,42,34,2,0,5,0,6,5,8,1,1
163,Yonex_All_England_Open,2018-03-14,England,WS,3,0,56,India,Thailand,Pusarla V. Sindhu,4,Pornpawee Chochuwong,,20,22,21,17,21,9,62,48,2,1,5,3,6,5,6,4,1
164,Yonex_All_England_Open,2018-03-14,England,WS,2,0,39,Spain,Korea,Carolina Marin,5,Lee Jang Mi,,21,17,21,8,0,0,42,25,2,0,2,0,6,3,1,1,1
165,Yonex_All_England_Open,2018-03-14,England,WS,3,0,64,Denmark,Spain,Mia Blichfeldt,,Beatriz Corrales,,15,21,21,13,23,21,59,55,2,1,4,1,6,4,2,2,1
166,Yonex_All_England_Open,2018-03-14,England,WS,2,0,40,Thailand,Usa,Nitchaon Jindapol,,Beiwen Zhang,,21,18,21,14,0,0,42,32,2,0,3,0,4,4,3,4,1
167,Yonex_All_England_Open,2018-03-14,England,WS,2,0,47,Japan,Korea,Aya Ohori,,Sung Jihyun,6,21,16,21,17,0,0,42,33,2,0,3,0,9,4,3,3,1
168,Yonex_All_England_Open,2018-03-14,England,WS,2,0,31,Japan,Chinesetaipei,Nozomi Okuhara,7,Pai Yu Po,,21,15,21,8,0,0,42,23,2,0,3,0,8,5,5,3,1
169,Yonex_All_England_Open,2018-03-14,England,WS,2,0,38,Korea,Denmark,Kim Hyo Min,,Line Højmark Kjaersfeldt,,21,15,21,12,0,0,42,27,2,0,2,0,6,3,4,0,1
170,Yonex_All_England_Open,2018-03-15,England,WS,3,0,66,India,Thailand,Pusarla V. Sindhu,4,Nitchaon Jindapol,,21,13,13,21,21,18,55,52,2,1,3,1,6,7,5,2,1
171,Yonex_All_England_Open,2018-03-15,England,WS,2,0,38,Chinesetaipei,Thailand,Tai Tzu Ying,1,Busanan Ongbamrungphan,,21,15,21,11,0,0,42,26,2,0,2,0,9,4,17,4,1
172,Yonex_All_England_Open,2018-03-15,England,WS,2,0,40,Denmark,Canada,Mia Blichfeldt,,Michelle Li,,21,19,21,14,0,0,42,33,2,0,4,0,8,4,2,3,1
173,Yonex_All_England_Open,2018-03-15,England,WS,2,0,43,China,Korea,Chen Yu Fei,8,Kim Hyo Min,,21,15,21,14,0,0,42,29,2,0,5,0,6,4,3,1,1
174,Yonex_All_England_Open,2018-03-15,England,WS,2,0,35,Japan,Indonesia,Nozomi Okuhara,7,Fitriani Fitriani,,21,13,21,15,0,0,42,28,2,0,2,0,5,3,2,0,1
175,Yonex_All_England_Open,2018-03-15,England,WS,2,0,41,Spain,Japan,Carolina Marin,5,Saena Kawakami,,21,13,21,17,0,0,42,30,2,0,8,0,5,6,2,0,1
176,Yonex_All_England_Open,2018-03-15,England,WS,2,0,47,Japan,Malaysia,Aya Ohori,,Goh Jin Wei,,24,22,21,18,0,0,45,40,2,0,5,1,5,4,3,1,1
177,Yonex_All_England_Open,2018-03-15,England,WS,3,0,49,Japan,Japan,Akane Yamaguchi,2,Sayaka Sato,,18,21,21,10,21,12,60,43,2,1,4,3,7,3,5,2,1
178,Yonex_All_England_Open,2018-03-16,England,WS,2,0,32,Chinesetaipei,Japan,Tai Tzu Ying,1,Aya Ohori,,21,12,21,13,0,0,42,25,2,0,3,0,5,5,10,2,1
179,Yonex_All_England_Open,2018-03-16,England,WS,3,0,84,India,Japan,Pusarla V. Sindhu,4,Nozomi Okuhara,7,20,22,21,18,21,18,62,58,2,1,3,1,5,5,10,10,1
180,Yonex_All_England_Open,2018-03-16,England,WS,2,0,52,Japan,Spain,Akane Yamaguchi,2,Carolina Marin,5,21,15,21,18,0,0,42,33,2,0,2,0,5,4,8,10,1
181,Yonex_All_England_Open,2018-03-16,England,WS,2,0,44,China,Denmark,Chen Yu Fei,8,Mia Blichfeldt,,21,17,21,12,0,0,42,29,2,0,3,0,6,4,9,1,1
182,Yonex_All_England_Open,2018-03-17,England,WS,3,0,64,Chinesetaipei,China,Tai Tzu Ying,1,Chen Yu Fei,8,21,15,20,22,21,13,62,50,2,1,4,5,6,4,19,9,1
183,Yonex_All_England_Open,2018-03-17,England,WS,3,0,80,Japan,India,Akane Yamaguchi,2,Pusarla V. Sindhu,4,19,21,21,19,21,18,61,58,2,1,3,2,7,6,11,15,1
184,Yonex_All_England_Open,2018-03-18,England,WS,2,0,45,Chinesetaipei,Japan,Tai Tzu Ying,1,Akane Yamaguchi,2,22,20,21,13,0,0,43,33,2,0,2,1,4,4,12,12,1
185,Yonex_All_England_Open,2019-03-06,England,WS,2,0,40,Japan,Indonesia,Nozomi Okuhara,2,Gregoria Mariska Tunjung,,21,17,21,16,0,0,42,33,2,0,2,0,5,4,5,3,1
186,Yonex_All_England_Open,2019-03-06,England,WS,3,0,80,Korea,India,Sung Jihyun,,Pusarla V. Sindhu,5,21,16,20,22,21,18,62,56,2,1,10,1,8,5,8,9,1
187,Yonex_All_England_Open,2019-03-06,England,WS,2,0,28,Chinesetaipei,Canada,Tai Tzu Ying,1,Michelle Li,,21,12,21,15,0,0,42,27,2,0,2,0,7,3,9,2,1
188,Yonex_All_England_Open,2019-03-06,England,WS,3,0,75,China,Thailand,Chen Xiao Xin,,Ratchanok Intanon,7,21,23,24,22,21,14,66,59,2,1,9,2,4,8,1,8,1
189,Yonex_All_England_Open,2019-03-06,England,WS,2,0,35,India,Scotland,Saina Nehwal,8,Kirsty Gilmour,,21,17,21,18,0,0,42,35,2,0,2,0,5,4,7,0,1
190,Yonex_All_England_Open,2019-03-06,England,WS,2,0,30,Hongkong,Russia,Cheung Ngan Yi,,Evgeniya Kosetskaya,,21,15,21,9,0,0,42,24,2,0,4,0,7,3,2,0,1
191,Yonex_All_England_Open,2019-03-06,England,WS,2,0,38,Thailand,Thailand,Pornpawee Chochuwong,,Busanan Ongbamrungphan,,21,18,21,8,0,0,42,26,2,0,3,0,7,3,3,5,1
192,Yonex_All_England_Open,2019-03-06,England,WS,2,0,34,Japan,Spain,Akane Yamaguchi,4,Beatriz Corrales,,21,15,21,18,0,0,42,33,2,0,6,0,4,3,4,0,1
193,Yonex_All_England_Open,2019-03-06,England,WS,3,0,54,China,Indonesia,He Bing Jiao,6,Fitriani Fitriani,,17,21,21,15,21,10,59,46,2,1,2,2,5,4,6,0,1
194,Yonex_All_England_Open,2019-03-06,England,WS,2,0,37,Japan,Malaysia,Sayaka Takahashi,,Goh Jin Wei,,22,20,21,13,0,0,43,33,2,0,4,0,6,5,2,0,1
195,Yonex_All_England_Open,2019-03-06,England,WS,2,0,35,Japan,Malaysia,Aya Ohori,,Soniia Cheah,,21,15,21,16,0,0,42,31,2,0,2,0,5,2,1,0,1
196,Yonex_All_England_Open,2019-03-06,England,WS,2,0,28,China,China,Chen Yu Fei,3,Han Yue,,21,10,21,14,0,0,42,24,2,0,3,0,6,2,8,0,1
197,Yonex_All_England_Open,2019-03-06,England,WS,2,0,35,China,Singapore,Li Xue Rui,,Yeo Jia Min,,21,19,22,20,0,0,43,39,2,0,3,8,10,6,1,1,1
198,Yonex_All_England_Open,2019-03-06,England,WS,2,0,36,Denmark,Hongkong,Mia Blichfeldt,,Yip Pui Yin,,22,20,21,14,0,0,43,34,2,0,2,1,6,4,2,0,1
199,Yonex_All_England_Open,2019-03-06,England,WS,2,0,35,Usa,Thailand,Beiwen Zhang,,Nitchaon Jindapol,,21,17,21,14,0,0,42,31,2,0,3,0,5,4,4,3,1
200,Yonex_All_England_Open,2019-03-06,England,WS,2,0,42,Denmark,China,Line Højmark Kjaersfeldt,,Cai Yan Yan,,25,23,21,15,0,0,46,38,2,0,5,2,9,5,1,0,1
201,Yonex_All_England_Open,2019-03-07,England,WS,3,0,76,Korea,Hongkong,Sung Jihyun,,Cheung Ngan Yi,,21,11,18,21,21,18,60,50,2,1,2,1,6,4,6,1,1
202,Yonex_All_England_Open,2019-03-07,England,WS,2,0,39,Japan,Denmark,Akane Yamaguchi,4,Mia Blichfeldt,,21,18,21,14,0,0,42,32,2,0,2,0,5,5,11,0,1
203,Yonex_All_England_Open,2019-03-07,England,WS,2,0,31,Chinesetaipei,Usa,Tai Tzu Ying,1,Beiwen Zhang,,21,15,21,14,0,0,42,29,2,0,3,0,5,6,10,3,1
204,Yonex_All_England_Open,2019-03-07,England,WS,2,0,33,China,China,Li Xue Rui,,Chen Xiao Xin,,21,14,21,12,0,0,42,26,2,0,5,0,10,3,1,0,1
205,Yonex_All_England_Open,2019-03-07,England,WS,3,0,61,China,Japan,Chen Yu Fei,3,Aya Ohori,,21,6,17,21,21,19,59,46,2,1,4,2,6,4,12,0,1
206,Yonex_All_England_Open,2019-03-07,England,WS,3,0,57,China,Thailand,He Bing Jiao,6,Pornpawee Chochuwong,,15,21,21,15,21,14,57,50,2,1,3,1,5,5,14,2,1
207,Yonex_All_England_Open,2019-03-07,England,WS,3,0,51,India,Denmark,Saina Nehwal,8,Line Højmark Kjaersfeldt,,8,21,21,16,21,13,50,50,2,1,3,1,4,6,4,1,1
208,Yonex_All_England_Open,2019-03-07,England,WS,2,0,44,Japan,Japan,Nozomi Okuhara,2,Sayaka Takahashi,,21,14,23,21,0,0,44,35,2,0,3,1,7,6,8,0,1
209,Yonex_All_England_Open,2019-03-08,England,WS,2,0,38,Chinesetaipei,India,Tai Tzu Ying,1,Saina Nehwal,8,21,15,21,19,0,0,42,34,2,0,5,0,7,4,16,5,1
210,Yonex_All_England_Open,2019-03-08,England,WS,3,0,66,Japan,China,Akane Yamaguchi,4,He Bing Jiao,6,21,16,19,21,21,12,61,49,2,1,3,1,7,4,13,4,1
211,Yonex_All_England_Open,2019-03-08,England,WS,2,0,38,Japan,China,Nozomi Okuhara,2,Li Xue Rui,,21,17,21,14,0,0,42,31,2,0,4,0,6,4,4,2,1
212,Yonex_All_England_Open,2019-03-08,England,WS,2,0,37,China,Korea,Chen Yu Fei,3,Sung Jihyun,,21,12,21,16,0,0,42,28,2,0,2,0,6,3,10,1,1
213,Yonex_All_England_Open,2019-03-09,England,WS,3,0,47,Chinesetaipei,Japan,Tai Tzu Ying,1,Akane Yamaguchi,4,21,13,10,21,21,8,52,42,2,1,2,1,8,6,12,12,1
214,Yonex_All_England_Open,2019-03-09,England,WS,2,0,42,China,Japan,Chen Yu Fei,3,Nozomi Okuhara,2,21,17,21,11,0,0,42,28,2,0,3,0,7,5,10,4,1
215,Yonex_All_England_Open,2019-03-10,England,WS,2,0,41,China,Chinesetaipei,Chen Yu Fei,3,Tai Tzu Ying,1,21,17,21,17,0,0,42,34,2,0,2,0,6,4,9,19,1
216,Yonex_All_England_Open,2020-03-11,England,WS,3,0,67,China,Korea,Chen Yu Fei,1,An Se Young,,14,21,21,14,21,15,56,50,2,1,4,1,5,5,13,7,1
217,Yonex_All_England_Open,2020-03-11,England,WS,2,0,42,India,Usa,Pusarla V. Sindhu,6,Beiwen Zhang,,21,14,21,17,0,0,42,31,2,0,2,0,5,3,7,5,1
218,Yonex_All_England_Open,2020-03-11,England,WS,2,0,28,Japan,India,Akane Yamaguchi,3,Saina Nehwal,,21,11,21,8,0,0,42,19,2,0,3,0,6,4,12,2,1
219,Yonex_All_England_Open,2020-03-11,England,WS,3,0,65,Thailand,Denmark,Busanan Ongbamrungphan,,Mia Blichfeldt,,21,15,14,21,21,16,56,52,2,1,7,2,9,5,4,2,1
220,Yonex_All_England_Open,2020-03-11,England,WS,2,0,46,Korea,Thailand,Sung Jihyun,,Nitchaon Jindapol,,23,21,21,10,0,0,44,31,2,0,2,2,12,3,11,3,1
221,Yonex_All_England_Open,2020-03-11,England,WS,2,0,31,Thailand,Malaysia,Ratchanok Intanon,5,Soniia Cheah,,21,9,21,11,0,0,42,20,2,0,4,0,6,2,7,0,1
222,Yonex_All_England_Open,2020-03-11,England,WS,3,0,53,Denmark,Thailand,Line Højmark Kjaersfeldt,,Lalinrat Chaiwan,,21,18,19,21,21,9,61,48,2,1,3,1,5,4,2,1,1
223,Yonex_All_England_Open,2020-03-11,England,WS,3,0,58,Japan,Korea,Aya Ohori,,Kim Ga Eun,,12,21,21,16,21,18,54,55,2,1,2,1,5,4,4,4,1
224,Yonex_All_England_Open,2020-03-11,England,WS,2,0,36,Japan,Canada,Nozomi Okuhara,4,Michelle Li,,21,12,21,12,0,0,42,24,2,0,3,0,6,4,10,4,1
225,Yonex_All_England_Open,2020-03-11,England,WS,2,0,37,China,Hongkong,Wang Zhi Yi,,Cheung Ngan Yi,,21,14,21,16,0,0,42,30,2,0,4,0,7,4,1,0,1
226,Yonex_All_England_Open,2020-03-11,England,WS,2,0,31,China,Scotland,He Bing Jiao,7,Kirsty Gilmour,,21,10,21,16,0,0,42,26,2,0,0,0,0,0,5,2,1
227,Yonex_All_England_Open,2020-03-11,England,WS,2,0,30,Spain,China,Carolina Marin,8,Zhang Yi Man,,21,13,21,14,0,0,42,27,2,0,0,0,0,0,5,1,1
228,Yonex_All_England_Open,2020-03-11,England,WS,3,0,66,Thailand,China,Pornpawee Chochuwong,,Han Yue,,21,17,14,21,24,22,59,60,2,1,0,0,0,0,2,7,1
229,Yonex_All_England_Open,2020-03-11,England,WS,2,0,28,Japan,Russia,Sayaka Takahashi,,Evgeniya Kosetskaya,,21,12,21,9,0,0,42,21,2,0,0,0,0,0,3,0,1
230,Yonex_All_England_Open,2020-03-11,England,WS,3,0,47,Chinesetaipei,China,Tai Tzu Ying,2,Cai Yan Yan,,14,21,21,19,21,8,56,48,2,1,0,0,0,0,3,0,1
231,Yonex_All_England_Open,2020-03-11,England,WS,2,0,29,Indonesia,Singapore,Gregoria Mariska Tunjung,,Yeo Jia Min,,21,12,21,17,0,0,42,29,2,0,0,0,0,0,7,3,1
232,Yonex_All_England_Open,2020-03-12,England,WS,2,0,34,Thailand,Japan,Ratchanok Intanon,5,Aya Ohori,,21,11,21,11,0,0,42,22,2,0,0,0,0,0,4,3,1
233,Yonex_All_England_Open,2020-03-12,England,WS,2,0,33,Japan,Denmark,Nozomi Okuhara,4,Line Højmark Kjaersfeldt,,21,12,21,16,0,0,42,28,2,0,0,0,0,0,7,1,1
234,Yonex_All_England_Open,2020-03-12,England,WS,2,0,41,China,Thailand,Chen Yu Fei,1,Busanan Ongbamrungphan,,21,17,21,13,0,0,42,30,2,0,0,0,0,0,12,3,1
235,Yonex_All_England_Open,2020-03-12,England,WS,2,0,36,Spain,China,Carolina Marin,8,Wang Zhi Yi,,21,13,21,14,0,0,42,27,2,0,0,0,0,0,2,1,1
236,Yonex_All_England_Open,2020-03-12,England,WS,2,0,34,Japan,Japan,Akane Yamaguchi,3,Sayaka Takahashi,,21,13,21,15,0,0,42,28,2,0,0,0,0,0,10,0,1
237,Yonex_All_England_Open,2020-03-12,England,WS,2,0,49,India,Korea,Pusarla V. Sindhu,6,Sung Jihyun,,21,19,21,15,0,0,42,34,2,0,0,0,0,0,9,8,1
238,Yonex_All_England_Open,2020-03-12,England,WS,3,0,72,Thailand,China,Pornpawee Chochuwong,,He Bing Jiao,7,17,21,21,18,21,12,59,51,2,1,0,0,0,0,2,14,1
239,Yonex_All_England_Open,2020-03-12,England,WS,2,0,31,Chinesetaipei,Indonesia,Tai Tzu Ying,2,Gregoria Mariska Tunjung,,22,20,21,16,0,0,43,36,2,0,0,0,0,0,9,0,1
240,Yonex_All_England_Open,2020-03-13,England,WS,3,0,69,China,Thailand,Chen Yu Fei,1,Ratchanok Intanon,5,17,21,21,15,21,17,59,53,2,1,0,0,0,0,18,3,1
241,Yonex_All_England_Open,2020-03-13,England,WS,3,0,68,Japan,India,Nozomi Okuhara,4,Pusarla V. Sindhu,6,12,21,21,15,21,13,54,49,2,1,0,0,0,0,10,10,1
242,Yonex_All_England_Open,2020-03-13,England,WS,2,0,51,Spain,Japan,Carolina Marin,8,Akane Yamaguchi,3,21,15,21,12,0,0,42,27,2,0,0,0,0,0,10,8,1
243,Yonex_All_England_Open,2020-03-13,England,WS,2,0,30,Chinesetaipei,Thailand,Tai Tzu Ying,2,Pornpawee Chochuwong,,21,9,21,11,0,0,42,20,2,0,0,0,0,0,4,2,1
244,Yonex_All_England_Open,2020-03-14,England,WS,2,0,43,China,Japan,Chen Yu Fei,1,Nozomi Okuhara,4,21,14,23,21,0,0,44,35,2,0,0,0,0,0,10,4,1
245,Yonex_All_England_Open,2020-03-14,England,WS,3,0,62,Chinesetaipei,Spain,Tai Tzu Ying,2,Carolina Marin,8,19,21,21,13,21,11,61,45,2,1,0,0,0,0,12,12,1
246,Yonex_All_England_Open,2020-03-15,England,WS,2,0,44,Chinesetaipei,China,Tai Tzu Ying,2,Chen Yu Fei,1,21,19,21,15,0,0,42,34,2,0,0,0,0,0,19,9,1
247,Yonex_All_England_Open,2021-03-17,England,WS,2,0,39,India,Malaysia,Pusarla V. Sindhu,5,Soniia Cheah,,21,11,21,17,0,0,42,28,2,0,2,0,6,3,3,1,1
248,Yonex_All_England_Open,2021-03-17,England,WS,1,1,26,Denmark,India,Mia Blichfeldt,7,Saina Nehwal,,21,8,0,0,0,0,21,8,1,0,1,0,6,2,2,1,1
249,Yonex_All_England_Open,2021-03-17,England,WS,2,0,24,Thailand,Bulgaria,Supanida Katethong,,Mariya Mitsova,,21,11,21,7,0,0,42,18,2,0,0,0,0,0,1,0,1
250,Yonex_All_England_Open,2021-03-17,England,WS,2,0,37,Bulgaria,Switzerland,Linda Zetchiri,,Sabrina Jaquet,,21,19,21,9,0,0,42,28,2,0,0,0,0,0,6,1,1
251,Yonex_All_England_Open,2021-03-17,England,WS,2,0,29,Japan,Denmark,Nozomi Okuhara,2,Julie Dawall Jakobsen,,21,11,21,7,0,0,42,18,2,0,2,0,10,2,2,0,1
252,Yonex_All_England_Open,2021-03-17,England,WS,2,0,37,Japan,Denmark,Aya Ohori,,Line Højmark Kjaersfeldt,,21,16,21,10,0,0,42,26,2,0,3,0,6,3,4,2,1
253,Yonex_All_England_Open,2021-03-17,England,WS,2,0,29,Thailand,Israel,Pornpawee Chochuwong,6,Ksenia Polikarpova,,21,10,21,9,0,0,42,19,2,0,0,0,0,0,1,0,1
254,Yonex_All_England_Open,2021-03-17,England,WS,2,0,30,Thailand,Estonia,Ratchanok Intanon,4,Kristin Kuuba,,21,14,21,16,0,0,42,30,2,0,2,0,6,3,1,0,1
255,Yonex_All_England_Open,2021-03-17,England,WS,2,0,32,Japan,France,Akane Yamaguchi,3,Qi Xuefei,,21,17,21,13,0,0,42,30,2,0,3,0,5,3,1,0,1
256,Yonex_All_England_Open,2021-03-17,England,WS,2,0,24,Denmark,Slovakia,Line Christophersen,,Martina Repiska,,21,12,21,11,0,0,42,23,2,0,0,0,0,0,1,0,1
257,Yonex_All_England_Open,2021-03-17,England,WS,3,0,46,Usa,Thailand,Iris Wang,,Benyapa Aimsaard,,15,21,21,16,21,6,57,43,2,1,2,1,8,11,2,0,1
258,Yonex_All_England_Open,2021-03-17,England,WS,2,0,30,Thailand,Malaysia,Busanan Ongbamrungphan,8,Kisona Selvaduray,,21,6,21,7,0,0,42,13,2,0,0,0,0,0,3,0,1
259,Yonex_All_England_Open,2021-03-17,England,WS,2,0,34,Germany,Scotland,Yvonne Li,,Kirsty Gilmour,,21,7,21,18,0,0,42,25,2,0,0,0,0,0,3,6,1
260,Yonex_All_England_Open,2021-03-17,England,WS,3,0,59,Turkey,France,Neslihan Arin,,Marie Batomene,,13,21,21,19,21,17,55,57,2,1,3,3,4,8,4,0,1
261,Yonex_All_England_Open,2021-03-17,England,WS,2,0,30,Thailand,Belgium,Lalinrat Chaiwan,,Lianne Tan,,21,9,21,15,0,0,42,24,2,0,3,0,14,4,4,0,1
262,Yonex_All_England_Open,2021-03-17,England,WS,3,0,47,Usa,Wales,Beiwen Zhang,,Jordan Hart,,21,10,19,21,21,12,61,43,2,1,0,0,0,0,1,0,1
263,Yonex_All_England_Open,2021-03-18,England,WS,2,0,36,Thailand,Usa,Ratchanok Intanon,4,Iris Wang,,21,14,21,13,0,0,42,27,2,0,0,0,0,0,3,0,1
264,Yonex_All_England_Open,2021-03-18,England,WS,2,0,48,Thailand,Japan,Busanan Ongbamrungphan,8,Aya Ohori,,21,19,21,15,0,0,42,34,2,0,0,0,0,0,8,9,1
265,Yonex_All_England_Open,2021-03-18,England,WS,2,0,46,Denmark,Germany,Mia Blichfeldt,7,Yvonne Li,,21,16,21,17,0,0,42,33,2,0,0,0,0,0,8,2,1
266,Yonex_All_England_Open,2021-03-18,England,WS,2,0,28,Japan,Bulgaria,Nozomi Okuhara,2,Linda Zetchiri,,21,6,21,13,0,0,42,19,2,0,0,0,0,0,2,0,1
267,Yonex_All_England_Open,2021-03-18,England,WS,2,0,25,India,Denmark,Pusarla V. Sindhu,5,Line Christophersen,,21,8,21,8,0,0,42,16,2,0,0,0,0,0,5,0,1
268,Yonex_All_England_Open,2021-03-18,England,WS,2,0,39,Thailand,Thailand,Pornpawee Chochuwong,6,Lalinrat Chaiwan,,21,17,21,11,0,0,42,28,2,0,0,0,0,0,3,2,1
269,Yonex_All_England_Open,2021-03-18,England,WS,3,0,41,Usa,Thailand,Beiwen Zhang,,Supanida Katethong,,7,21,21,13,21,9,49,43,2,1,0,0,0,0,3,2,1
270,Yonex_All_England_Open,2021-03-19,England,WS,3,0,62,Thailand,Denmark,Ratchanok Intanon,4,Mia Blichfeldt,7,18,21,21,17,21,10,60,48,2,1,0,0,0,0,7,0,1
271,Yonex_All_England_Open,2021-03-19,England,WS,3,0,73,Japan,Thailand,Nozomi Okuhara,2,Busanan Ongbamrungphan,8,18,21,21,8,21,16,60,45,2,1,0,0,0,0,7,2,1
272,Yonex_All_England_Open,2021-03-19,England,WS,3,0,76,India,Japan,Pusarla V. Sindhu,5,Akane Yamaguchi,3,16,21,21,16,21,19,58,56,2,1,0,0,0,0,15,11,1
